Area,Item / ID,Live binding / source,Implementation,Art,Remaining work / evidence
"Planned perk","Deep Bulwark (new-horizons:bulwarkOfTheMire.deepBulwark)","config/newHorizonsPerks.json skills.new-horizons:bulwarkOfTheMire.perks[id=new-horizons:bulwarkOfTheMire.deepBulwark].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Swamp Renewal (new-horizons:bulwarkOfTheMire.swampRenewal)","config/newHorizonsPerks.json skills.new-horizons:bulwarkOfTheMire.perks[id=new-horizons:bulwarkOfTheMire.swampRenewal].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Mire Grip (new-horizons:bulwarkOfTheMire.mireGrip)","config/newHorizonsPerks.json skills.new-horizons:bulwarkOfTheMire.perks[id=new-horizons:bulwarkOfTheMire.mireGrip].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Shared Cover (new-horizons:bulwarkOfTheMire.sharedCover)","config/newHorizonsPerks.json skills.new-horizons:bulwarkOfTheMire.perks[id=new-horizons:bulwarkOfTheMire.sharedCover].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Immovable (new-horizons:bulwarkOfTheMire.immovable)","config/newHorizonsPerks.json skills.new-horizons:bulwarkOfTheMire.perks[id=new-horizons:bulwarkOfTheMire.immovable].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Vengeful Mire (new-horizons:bulwarkOfTheMire.vengefulMire)","config/newHorizonsPerks.json skills.new-horizons:bulwarkOfTheMire.perks[id=new-horizons:bulwarkOfTheMire.vengefulMire].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Elemental Attunement (new-horizons:elementalRebirth.elementalAttunement)","config/newHorizonsPerks.json skills.new-horizons:elementalRebirth.perks[id=new-horizons:elementalRebirth.elementalAttunement].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Swift Rebirth (new-horizons:elementalRebirth.swiftRebirth)","config/newHorizonsPerks.json skills.new-horizons:elementalRebirth.perks[id=new-horizons:elementalRebirth.swiftRebirth].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Elemental Memory (new-horizons:elementalRebirth.elementalMemory)","config/newHorizonsPerks.json skills.new-horizons:elementalRebirth.perks[id=new-horizons:elementalRebirth.elementalMemory].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Primal Burst (new-horizons:elementalRebirth.primalBurst)","config/newHorizonsPerks.json skills.new-horizons:elementalRebirth.perks[id=new-horizons:elementalRebirth.primalBurst].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Greater Essence (new-horizons:elementalRebirth.greaterEssence)","config/newHorizonsPerks.json skills.new-horizons:elementalRebirth.perks[id=new-horizons:elementalRebirth.greaterEssence].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Elemental Ward (new-horizons:elementalRebirth.elementalWard)","config/newHorizonsPerks.json skills.new-horizons:elementalRebirth.perks[id=new-horizons:elementalRebirth.elementalWard].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Adaptive Element (new-horizons:elementalRebirth.adaptiveElement)","config/newHorizonsPerks.json skills.new-horizons:elementalRebirth.perks[id=new-horizons:elementalRebirth.adaptiveElement].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Rebirth Chain (new-horizons:elementalRebirth.rebirthChain)","config/newHorizonsPerks.json skills.new-horizons:elementalRebirth.perks[id=new-horizons:elementalRebirth.rebirthChain].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Perfect Convergence (new-horizons:elementalRebirth.perfectConvergence)","config/newHorizonsPerks.json skills.new-horizons:elementalRebirth.perks[id=new-horizons:elementalRebirth.perfectConvergence].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Phoenix Spark (new-horizons:elementalRebirth.phoenixSpark)","config/newHorizonsPerks.json skills.new-horizons:elementalRebirth.perks[id=new-horizons:elementalRebirth.phoenixSpark].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Neutral Adventure spell","Summon Boat (core:summonBoat)","Mods/new-horizons/mod.json settings.magic.newHorizons.adventureSpells.core:summonBoat; config/spells/adventure.json (inherited core spell index and icon slots)","Provisional","Final","Fixed-guild-level Neutral Adventure Spell is live in the current roster and retains its exact matching original spell identity/art under the authorized original-art reuse policy. Verify guild/book presentation and once-per-day path in GUI; no asset copy is made."
"Neutral Adventure spell","Water Walk (core:waterWalk)","Mods/new-horizons/mod.json settings.magic.newHorizons.adventureSpells.core:waterWalk; config/spells/adventure.json (inherited core spell index and icon slots)","Provisional","Final","Fixed-guild-level Neutral Adventure Spell is live in the current roster and retains its exact matching original spell identity/art under the authorized original-art reuse policy. Verify guild/book presentation and once-per-day path in GUI; no asset copy is made."
"Neutral Adventure spell","Town Portal (core:townPortal)","Mods/new-horizons/mod.json settings.magic.newHorizons.adventureSpells.core:townPortal; config/spells/adventure.json (inherited core spell index and icon slots)","Provisional","Final","Fixed-guild-level Neutral Adventure Spell is live in the current roster and retains its exact matching original spell identity/art under the authorized original-art reuse policy. Verify guild/book presentation and once-per-day path in GUI; no asset copy is made."
"Neutral Adventure spell","Fly (core:fly)","Mods/new-horizons/mod.json settings.magic.newHorizons.adventureSpells.core:fly; config/spells/adventure.json (inherited core spell index and icon slots)","Provisional","Final","Fixed-guild-level Neutral Adventure Spell is live in the current roster and retains its exact matching original spell identity/art under the authorized original-art reuse policy. Verify guild/book presentation and once-per-day path in GUI; no asset copy is made."
"Neutral Adventure spell","Dimension Door (core:dimensionDoor)","Mods/new-horizons/mod.json settings.magic.newHorizons.adventureSpells.core:dimensionDoor; config/spells/adventure.json (inherited core spell index and icon slots)","Provisional","Final","Fixed-guild-level Neutral Adventure Spell is live in the current roster and retains its exact matching original spell identity/art under the authorized original-art reuse policy. Verify guild/book presentation and once-per-day path in GUI; no asset copy is made."
"UI surface","Level-up skill/perk choice","client/windows/HeroGrowthWindow.cpp; client/windows/NewHorizonsPerkIcons.h; config/newHorizonsPerks.json","Provisional","Provisional","Current source renders skill and perk offer choices with rank/perk icon bindings. Review full offer states, text, rank identity, and all art in the native dialog; no rendered acceptance record."
